Transaction ID,Transaction Amount (USD),Fraud Label,Analyst ID,Experimental Arm,Analyst Decision,Decision Time (seconds),Perceived Confidence,Perceived Information
1578,366.65,0,2,TreeInterpreter,approved,47,High confidence,High information
1254,129.15,0,1,TreeInterpreter,approved,4,Certainty,High information
1579,205.39000000000001,0,1,SHAP,approved,40,High confidence,High information
1580,171.15,0,1,SHAP,declined,82,High confidence,High information
1371,138.75,0,1,SHAP,approved,13,Certainty,High information
1581,540.4,0,3,LIME,approved,31,Certainty,Medium information
1544,253.41,0,3,SHAP,approved,64,High confidence,High information
1582,1199.93,0,3,LIME,approved,38,Certainty,Low information
1009,124.89999999999999,1,1,TreeInterpreter,approved,5,Certainty,High information
1583,141.04,0,1,LIME,approved,5,Certainty,High information
1584,88.93,0,3,LIME,approved,38,High confidence,No information
1585,149.75,0,1,LIME,approved,46,Medium confidence,Medium information
1586,716.43,0,1,TreeInterpreter,approved,44,Certainty,High information
1587,87.86,0,2,LIME,approved,57,High confidence,High information
1176,418.84,0,2,SHAP,approved,59,High confidence,High information
1588,470.90999999999997,0,1,LIME,approved,71,Medium confidence,Medium information
1589,105.65,0,3,TreeInterpreter,approved,35,High confidence,Low information
1089,111.08,0,3,SHAP,approved,37,High confidence,Low information
1590,160.67,0,1,SHAP,approved,5,Certainty,High information
1591,87.86,0,2,LIME,approved,65,Medium confidence,High information
1263,207.94000000000003,1,1,TreeInterpreter,approved,24,Certainty,High information
1299,108.58,0,3,TreeInterpreter,approved,37,Certainty,No information
1592,132.76,0,2,SHAP,approved,30,High confidence,High information
1077,937.0699999999999,0,1,SHAP,approved,4,Certainty,High information
1593,207.5,0,3,SHAP,approved,28,Certainty,Medium information
1594,124.53,0,1,TreeInterpreter,approved,18,Certainty,High information
1466,578.9799999999999,0,2,TreeInterpreter,approved,32,High confidence,High information
1183,1105.84,0,3,TreeInterpreter,declined,49,High confidence,Low information
1595,204.03,1,2,LIME,declined,117,Certainty,All information
1596,97.95,0,2,SHAP,approved,49,High confidence,Medium information
1597,188.72,0,1,LIME,approved,16,High confidence,High information
1598,205.51000000000002,0,3,LIME,approved,39,Certainty,Low information
1521,162.28,0,3,SHAP,approved,28,Certainty,Low information
1507,57.97,0,3,SHAP,approved,25,Certainty,High information
1599,100.04,1,1,LIME,approved,4,Certainty,High information
1533,97.76,0,1,SHAP,approved,6,Certainty,High information
1600,31.54,0,3,TreeInterpreter,approved,44,High confidence,Low information
1165,277.65000000000003,0,3,SHAP,approved,83,High confidence,High information
1601,49.63,0,1,TreeInterpreter,approved,14,Certainty,High information
1602,106.63,0,3,SHAP,approved,21,High confidence,Low information
1603,221.9,1,3,TreeInterpreter,declined,96,High confidence,Medium information
1530,160.7,0,3,TreeInterpreter,approved,31,Medium confidence,Low information
1604,217.4,0,1,LIME,approved,4,Certainty,High information
1354,386.52,0,1,TreeInterpreter,approved,15,High confidence,High information
1252,51.67,0,1,SHAP,approved,44,High confidence,High information
1605,106.78,1,3,SHAP,approved,32,Medium confidence,Medium information
1606,168.73,0,2,TreeInterpreter,declined,80,Low confidence,Medium information
1607,250.25,1,2,SHAP,approved,112,Medium confidence,High information
1608,33.6,0,3,TreeInterpreter,declined,112,Medium confidence,Low information
1609,157.05,0,3,TreeInterpreter,approved,22,High confidence,Medium information
1182,209.64000000000001,0,2,TreeInterpreter,approved,55,Medium confidence,High information
1205,191.53,0,1,TreeInterpreter,approved,18,Certainty,High information
1300,94.8,0,2,TreeInterpreter,approved,20,High confidence,High information
1102,134.02,0,1,SHAP,approved,42,Certainty,High information
1610,159.5,1,1,LIME,approved,5,Certainty,High information
1611,59.39,0,2,LIME,approved,58,High confidence,High information
1382,189.02,0,3,TreeInterpreter,approved,12,High confidence,Medium information
1612,134.64000000000001,0,1,TreeInterpreter,approved,15,Certainty,High information
1225,89.63,1,2,SHAP,approved,151,High confidence,High information
1613,314.16999999999996,0,2,SHAP,approved,48,High confidence,High information
1614,206.70000000000002,1,1,SHAP,declined,63,High confidence,Medium information
1297,51.84,0,3,SHAP,approved,28,High confidence,High information
1589,105.65,0,2,SHAP,approved,162,High confidence,High information
1373,110.53,0,3,SHAP,approved,17,High confidence,Low information
1107,142.44,1,2,TreeInterpreter,approved,88,High confidence,High information
1615,257.88,0,3,LIME,approved,29,Certainty,No information
1616,136.48999999999998,0,3,LIME,approved,34,High confidence,No information
1617,284.57000000000005,0,1,LIME,approved,5,Certainty,High information
1156,205.32000000000002,0,1,TreeInterpreter,approved,5,Certainty,High information
1618,138.9,0,3,LIME,approved,37,Certainty,Medium information
1619,106.29,0,2,SHAP,approved,49,High confidence,High information
999,149.71,0,3,TreeInterpreter,approved,73,Medium confidence,Medium information
1620,131.22,0,3,TreeInterpreter,approved,29,Medium confidence,Low information
1238,543.27,0,1,TreeInterpreter,approved,70,Medium confidence,Medium information
991,200.42,0,3,TreeInterpreter,declined,28,Medium confidence,Medium information
1621,379.46000000000004,0,1,LIME,approved,5,Certainty,High information
1622,160.62,0,3,SHAP,approved,19,High confidence,Medium information
1623,66.55,1,2,LIME,approved,69,Medium confidence,High information
1314,216.66,1,3,TreeInterpreter,approved,19,Medium confidence,Medium information
1624,251.4,0,1,LIME,approved,33,Certainty,High information
1625,185.65,0,2,LIME,approved,21,High confidence,High information
1454,131.2,0,2,TreeInterpreter,declined,122,Medium confidence,Medium information
1626,275.29,0,3,SHAP,approved,43,High confidence,High information
1050,152.76,0,1,SHAP,approved,35,High confidence,High information
1627,39.53,0,2,LIME,approved,43,Medium confidence,High information
1275,149.75,0,1,SHAP,approved,13,Certainty,High information
1109,155.63,0,3,SHAP,approved,18,High confidence,Low information
1628,242.56,0,3,TreeInterpreter,approved,15,Certainty,Low information
1551,109.05,0,3,SHAP,approved,17,Certainty,All information
1629,111.44,0,1,TreeInterpreter,approved,18,Certainty,High information
1630,147.3,0,2,LIME,approved,21,High confidence,High information
1570,148.94,0,3,TreeInterpreter,declined,42,High confidence,High information
1631,79.59,0,3,SHAP,approved,60,High confidence,Low information
1632,122.22,1,2,SHAP,approved,46,High confidence,High information
1633,128.61,0,2,LIME,approved,28,Medium confidence,High information
1634,95.31,0,2,LIME,approved,31,High confidence,High information
1635,189.33,0,1,LIME,approved,4,Certainty,High information
1398,148.06,0,3,TreeInterpreter,declined,18,High confidence,Medium information
1636,75.13,0,1,LIME,approved,12,Certainty,High information
1637,159.78,0,1,SHAP,approved,21,Certainty,High information
1638,210.82,0,2,TreeInterpreter,approved,39,High confidence,High information
1171,201.52,1,3,SHAP,approved,25,High confidence,Medium information
1639,156.21,0,2,SHAP,declined,69,High confidence,High information
1640,604.52,0,3,LIME,declined,67,High confidence,Low information
1641,240.8,0,1,TreeInterpreter,approved,6,High confidence,High information
1026,900.87,0,3,SHAP,approved,103,Certainty,Low information
1642,112.11999999999999,0,1,TreeInterpreter,approved,23,Certainty,All information
1643,130.32,0,1,LIME,approved,33,Certainty,High information
1644,73.9,0,2,TreeInterpreter,approved,56,Medium confidence,Medium information
1016,98.42,0,3,SHAP,declined,56,High confidence,Low information
1012,330.7,0,2,SHAP,approved,62,Low confidence,High information
1169,130.10999999999999,0,3,TreeInterpreter,declined,133,High confidence,High information
1641,240.8,0,3,SHAP,suspicious,84,High confidence,High information
1645,77.63,0,2,LIME,approved,99,Medium confidence,High information
1328,546.0400000000001,1,2,SHAP,approved,82,Medium confidence,High information
1646,131.25,0,3,LIME,approved,41,Medium confidence,High information
1647,90.6,0,3,TreeInterpreter,approved,21,High confidence,Medium information
1010,110.18,1,3,SHAP,declined,97,High confidence,High information
1648,162.47,0,3,LIME,approved,61,High confidence,Medium information
1649,357.28000000000003,0,2,TreeInterpreter,approved,142,Low confidence,Medium information
1650,392.08,0,2,SHAP,approved,28,High confidence,High information
1651,109.86999999999999,0,1,TreeInterpreter,approved,65,Medium confidence,Medium information
1620,131.22,0,2,SHAP,approved,94,Medium confidence,High information
1652,213.15,0,1,LIME,approved,5,Certainty,High information
1097,659.86,0,2,SHAP,approved,62,High confidence,High information
1153,118.48,0,2,SHAP,approved,49,Low confidence,High information
1293,152.42000000000002,0,3,SHAP,approved,76,Medium confidence,High information
1432,86.6,0,2,TreeInterpreter,approved,20,High confidence,High information
1653,112.89,1,3,TreeInterpreter,approved,64,High confidence,No information
1654,158.01999999999998,0,3,LIME,approved,48,High confidence,Medium information
1626,275.29,0,1,TreeInterpreter,approved,9,Certainty,High information
1167,79.75,0,1,SHAP,approved,14,Certainty,High information
1347,79.89,0,3,TreeInterpreter,approved,29,Certainty,Medium information
1655,220.68,0,1,SHAP,declined,66,High confidence,High information
1211,198.91,0,2,SHAP,approved,33,High confidence,High information
1656,26.16,0,3,LIME,approved,26,Certainty,Low information
1657,99.79,0,1,TreeInterpreter,approved,3,Certainty,All information
1505,37.66,0,2,SHAP,approved,48,Medium confidence,High information
1103,409.18,0,2,SHAP,approved,11,Medium confidence,Medium information
1658,1053.8400000000001,0,3,SHAP,suspicious,39,High confidence,Medium information
1659,25.35,0,1,LIME,approved,15,Certainty,High information
1660,101.28,0,1,SHAP,approved,20,Certainty,High information
1380,247.49,0,1,SHAP,approved,4,Certainty,High information
1661,118.19,0,1,TreeInterpreter,approved,26,Certainty,High information
1662,149.66,0,1,LIME,approved,12,Certainty,High information
1663,956.12,0,3,SHAP,approved,36,High confidence,Medium information
1664,163.75,0,1,LIME,approved,13,High confidence,High information
1032,186.66,0,1,SHAP,approved,4,Certainty,High information
1665,92.59,0,3,SHAP,suspicious,37,High confidence,Low information
1593,207.5,0,1,TreeInterpreter,approved,4,Certainty,High information
1666,309.95,0,2,SHAP,approved,119,Certainty,All information
1667,58.09,0,3,LIME,approved,60,High confidence,Low information
1668,173.19,0,2,LIME,approved,112,High confidence,High information
1669,88.30000000000001,0,2,LIME,approved,121,Low confidence,High information
1670,654.34,0,1,LIME,approved,15,Certainty,High information
1307,79.24000000000001,0,3,SHAP,approved,51,High confidence,High information
1637,159.78,0,2,TreeInterpreter,approved,27,High confidence,High information
1284,216.03,0,2,SHAP,approved,29,High confidence,High information
1613,314.16999999999996,0,3,TreeInterpreter,approved,176,High confidence,High information
1671,110.82,0,1,LIME,approved,30,Certainty,High information
1672,1176.27,0,1,SHAP,approved,5,Certainty,All information
1673,133.73,0,1,LIME,approved,5,Certainty,High information
1674,169.76,0,1,LIME,approved,10,Certainty,High information
1675,195.57,0,3,LIME,approved,36,High confidence,High information
1676,499.36,0,1,LIME,declined,19,High confidence,High information
1677,122.43,0,1,LIME,approved,4,Certainty,High information
1179,86.8,1,1,SHAP,approved,37,Certainty,High information
1550,340.45,0,3,TreeInterpreter,approved,44,High confidence,Medium information
1678,160.45,0,2,LIME,suspicious,233,Medium confidence,High information
1331,813.06,0,2,SHAP,declined,23,High confidence,High information
1679,61.4,0,2,TreeInterpreter,declined,40,High confidence,High information
1525,98.26,0,3,SHAP,declined,59,Certainty,Low information
1680,179.94,0,2,LIME,approved,44,Medium confidence,High information
1681,77.43,0,3,SHAP,approved,32,High confidence,Low information
1473,373.71000000000004,0,1,TreeInterpreter,approved,16,High confidence,High information
1682,102.55,0,1,LIME,approved,10,Certainty,High information
1683,465.69,0,1,TreeInterpreter,approved,4,Certainty,High information
1059,157.49,0,3,SHAP,approved,29,High confidence,Low information
1126,237.24,0,3,TreeInterpreter,approved,11,High confidence,Medium information
1684,986.15,0,3,LIME,approved,24,Certainty,Low information
1685,100.09,0,3,LIME,approved,21,High confidence,Medium information
1686,271.76,0,2,SHAP,approved,31,Medium confidence,High information
1642,112.11999999999999,0,3,SHAP,approved,31,High confidence,No information
1687,384.81,0,1,TreeInterpreter,approved,4,Certainty,High information
1132,176.74,1,2,SHAP,approved,61,High confidence,High information
1688,188.09,0,3,LIME,declined,41,High confidence,Low information
1651,109.86999999999999,0,3,SHAP,approved,82,High confidence,Low information
1689,190.57,1,1,LIME,approved,38,High confidence,High information
1340,140.34,0,2,TreeInterpreter,declined,143,High confidence,High information
1690,70.8,0,2,LIME,approved,21,High confidence,High information
1164,171.91,0,3,SHAP,approved,38,Certainty,Medium information
1691,123.07000000000001,0,3,LIME,approved,24,High confidence,Low information
1692,139.78,0,1,LIME,approved,10,Certainty,High information
1693,72.36,0,3,SHAP,approved,19,High confidence,Medium information
1311,161.76,0,3,SHAP,approved,44,High confidence,Low information
1694,54.68,0,3,LIME,approved,18,High confidence,Medium information
1124,101.19999999999999,1,2,TreeInterpreter,approved,43,Low confidence,High information
1695,105.25,1,3,SHAP,approved,48,High confidence,Low information
1433,163.78,0,1,TreeInterpreter,approved,10,Certainty,All information
1696,165.0,0,2,LIME,approved,24,High confidence,High information
1697,735.0,0,3,LIME,approved,40,High confidence,Medium information
1698,158.64,0,1,SHAP,approved,5,Certainty,High information
1699,104.51,0,1,LIME,approved,29,Certainty,High information
1700,434.36,0,1,LIME,approved,8,Certainty,High information
1233,192.42,0,1,SHAP,approved,7,Certainty,High information
1028,246.62,0,2,TreeInterpreter,approved,127,Low confidence,Medium information
1622,160.62,0,1,TreeInterpreter,approved,4,Certainty,High information
1639,156.21,0,3,TreeInterpreter,approved,104,High confidence,Low information
1701,153.23,0,1,LIME,approved,18,Certainty,High information
1522,288.96000000000004,1,1,SHAP,approved,37,Certainty,High information
1702,54.48,0,3,LIME,approved,33,Certainty,High information
1703,201.27,1,2,TreeInterpreter,declined,144,High confidence,High information
1704,154.19,1,2,LIME,approved,138,Medium confidence,High information
1705,69.52999999999999,0,3,SHAP,approved,26,Medium confidence,Low information
1706,201.59,0,1,TreeInterpreter,approved,4,Certainty,All information
1707,109.80999999999999,0,1,LIME,approved,17,Certainty,High information
1708,144.20000000000002,0,1,LIME,declined,22,High confidence,High information
1709,117.43,0,1,TreeInterpreter,approved,16,Certainty,High information
1710,67.98,0,2,TreeInterpreter,suspicious,44,Medium confidence,Medium information
1711,208.67000000000002,0,2,LIME,approved,52,High confidence,High information
1712,109.01,0,2,TreeInterpreter,approved,45,High confidence,High information
1713,145.65,0,2,SHAP,approved,49,High confidence,High information
1289,113.85000000000001,0,1,TreeInterpreter,approved,17,High confidence,High information
988,374.07,0,1,SHAP,approved,4,Certainty,High information
1714,143.39,0,1,SHAP,approved,9,Certainty,High information
1335,116.91,0,3,TreeInterpreter,approved,18,Certainty,Low information
1578,366.65,0,1,SHAP,approved,11,Certainty,High information
1709,117.43,0,3,SHAP,approved,15,High confidence,Low information
1715,216.68,0,3,SHAP,declined,111,High confidence,Medium information
1431,129.31,0,2,SHAP,approved,16,High confidence,High information
1716,143.73,0,2,LIME,approved,16,High confidence,High information
1546,111.83,0,2,SHAP,approved,72,Medium confidence,High information
1717,235.66,0,2,SHAP,approved,81,Medium confidence,High information
1718,114.03999999999999,0,3,LIME,approved,64,High confidence,Low information
1255,99.44,0,2,TreeInterpreter,approved,39,Medium confidence,High information
1687,384.81,0,3,SHAP,approved,38,High confidence,Low information
1719,92.32000000000001,0,3,TreeInterpreter,declined,69,Low confidence,Medium information
1596,97.95,0,3,TreeInterpreter,approved,18,High confidence,No information
1318,107.19,0,2,TreeInterpreter,approved,72,No confidence,High information
1720,103.25999999999999,0,2,TreeInterpreter,approved,27,High confidence,High information
1721,317.04999999999995,0,1,LIME,approved,4,Certainty,High information
1722,149.28,0,2,LIME,approved,27,High confidence,High information
1723,93.46000000000001,0,1,SHAP,approved,6,Medium confidence,Medium information
1724,152.78,1,2,LIME,declined,50,High confidence,Medium information
1725,186.15,0,3,LIME,approved,44,High confidence,High information
1412,104.27,0,3,TreeInterpreter,approved,27,High confidence,Medium information
1726,130.57,0,2,LIME,approved,96,High confidence,High information
1381,130.84,0,3,SHAP,approved,25,High confidence,Medium information
1727,136.93,0,2,TreeInterpreter,approved,180,High confidence,High information
1728,761.62,1,3,TreeInterpreter,declined,56,High confidence,Low information
1338,137.93,0,2,SHAP,approved,62,High confidence,High information
1729,112.82000000000001,0,2,SHAP,approved,35,High confidence,High information
1730,210.54000000000002,0,2,SHAP,approved,24,High confidence,High information
1731,202.38000000000002,0,3,LIME,approved,45,Certainty,Medium information
1732,99.3,0,1,SHAP,approved,5,Certainty,High information
1733,98.6,0,2,LIME,approved,53,Medium confidence,High information
1367,719.6500000000001,0,1,SHAP,approved,32,Certainty,High information
1576,599.63,1,1,SHAP,suspicious,79,Medium confidence,Medium information
1734,131.07999999999998,0,2,TreeInterpreter,approved,36,High confidence,High information
1735,76.6,0,2,SHAP,approved,80,Medium confidence,Medium information
1736,420.77,0,3,LIME,approved,39,Medium confidence,Low information
1563,130.46,0,3,SHAP,approved,19,High confidence,High information
1737,98.37,0,1,SHAP,approved,4,Certainty,High information
1714,143.39,0,2,TreeInterpreter,declined,76,High confidence,High information
1738,96.54,0,3,LIME,approved,31,High confidence,No information
1739,176.15,0,2,TreeInterpreter,approved,23,High confidence,High information
1740,129.98999999999998,0,2,LIME,approved,20,Medium confidence,High information
1695,105.25,1,1,TreeInterpreter,approved,13,Certainty,High information
1741,112.11,0,1,TreeInterpreter,approved,36,High confidence,High information
1742,129.66,0,3,LIME,approved,27,High confidence,Low information
1743,55.14,0,1,LIME,approved,16,Certainty,High information
1649,357.28000000000003,0,1,SHAP,approved,8,Certainty,High information
1292,101.55999999999999,0,3,TreeInterpreter,approved,38,High confidence,Low information
1478,200.84,0,1,SHAP,approved,43,High confidence,High information
1693,72.36,0,1,TreeInterpreter,approved,4,Certainty,All information
1744,154.94,0,2,LIME,approved,73,High confidence,High information
1745,206.20000000000002,1,3,LIME,approved,31,High confidence,High information
1728,761.62,1,2,SHAP,declined,53,High confidence,High information
1746,222.39999999999998,1,2,TreeInterpreter,approved,101,Low confidence,Medium information
1410,349.23,0,1,SHAP,declined,38,Certainty,High information
1747,408.83,1,2,TreeInterpreter,approved,112,High confidence,High information
1748,159.36,0,1,LIME,approved,4,Certainty,High information
1749,118.08,0,3,TreeInterpreter,approved,17,Certainty,Medium information
1663,956.12,0,1,TreeInterpreter,approved,12,Certainty,High information
1750,222.0,0,2,SHAP,declined,110,High confidence,High information
1751,84.59,1,1,TreeInterpreter,approved,16,Certainty,All information
1752,240.89000000000001,0,3,LIME,approved,44,Certainty,Low information
1000,116.32000000000001,0,3,SHAP,approved,30,High confidence,Low information
1753,205.55,0,3,LIME,approved,36,Certainty,Low information
1754,61.31,0,1,LIME,approved,15,Certainty,High information
1755,177.42000000000002,1,2,LIME,declined,83,High confidence,High information
1756,163.89,0,3,LIME,approved,25,High confidence,Medium information
1757,279.73,0,2,LIME,approved,28,Low confidence,Medium information
1758,128.17000000000002,0,1,TreeInterpreter,approved,14,Certainty,All information
1603,221.9,1,2,SHAP,declined,155,High confidence,High information
1706,201.59,0,3,SHAP,approved,29,Certainty,Medium information
1759,153.43,0,1,LIME,approved,14,Certainty,High information
1760,124.5,0,1,LIME,approved,46,Certainty,High information
1761,220.11,0,2,TreeInterpreter,approved,213,High confidence,Medium information
1762,165.73,0,2,LIME,approved,34,High confidence,High information
1390,193.34,0,3,TreeInterpreter,approved,46,Certainty,Low information
1763,170.15,1,2,SHAP,approved,65,High confidence,High information
1764,273.06,0,3,LIME,approved,22,Certainty,Medium information
1319,92.29,1,3,TreeInterpreter,approved,167,Medium confidence,High information
1765,161.89,0,1,LIME,approved,5,Certainty,High information
1324,276.6,0,2,TreeInterpreter,suspicious,224,Low confidence,Medium information
1766,418.01,1,3,LIME,approved,83,Certainty,High information
1767,125.89,0,3,LIME,approved,21,Certainty,High information
1082,151.92000000000002,0,2,TreeInterpreter,declined,47,High confidence,High information
1768,53.41,0,3,TreeInterpreter,approved,52,High confidence,No information
1769,112.08,0,2,SHAP,approved,48,High confidence,High information
1770,105.96,0,2,LIME,approved,44,High confidence,High information
1394,324.27,0,2,SHAP,approved,40,Certainty,All information
1501,206.29,0,2,SHAP,approved,26,Medium confidence,High information
1771,136.18,0,2,SHAP,approved,46,High confidence,High information
1464,81.38,0,3,TreeInterpreter,approved,29,High confidence,Low information
1492,209.85,1,1,TreeInterpreter,approved,4,Certainty,High information
1772,174.29,0,3,LIME,approved,77,High confidence,Low information
1773,108.75,0,2,TreeInterpreter,approved,50,High confidence,High information
1572,924.4,0,2,TreeInterpreter,approved,29,High confidence,High information
1774,59.1,0,2,SHAP,approved,40,High confidence,High information
1775,145.84,0,1,LIME,approved,15,Certainty,High information
1776,137.36,0,3,LIME,approved,33,High confidence,Low information
1527,253.77,1,2,TreeInterpreter,approved,133,Medium confidence,High information
1777,351.34,1,3,SHAP,approved,49,Medium confidence,No information
1778,119.93,0,3,LIME,approved,32,Certainty,No information
1779,150.85,0,3,SHAP,approved,35,High confidence,Medium information
1027,139.18,0,2,SHAP,approved,57,Medium confidence,High information
1763,170.15,1,3,TreeInterpreter,approved,60,Medium confidence,Low information
1780,136.42000000000002,1,3,LIME,approved,75,High confidence,Low information
1781,91.55,0,2,LIME,approved,198,Medium confidence,High information
1782,294.08,0,1,SHAP,approved,11,Certainty,High information
1783,129.48000000000002,0,1,LIME,approved,15,Certainty,High information
1784,211.0,0,1,LIME,approved,6,Certainty,High information
1741,112.11,0,3,SHAP,approved,22,High confidence,No information
1463,278.96,0,1,TreeInterpreter,approved,14,Certainty,High information
1785,203.46,1,3,SHAP,declined,84,High confidence,Low information
1786,203.47,1,3,LIME,suspicious,69,High confidence,Low information
1787,164.35,0,2,LIME,approved,36,High confidence,High information
1256,167.98000000000002,1,2,TreeInterpreter,declined,110,High confidence,High information
1788,642.0,1,3,LIME,declined,86,Medium confidence,Low information
1789,162.19,0,2,SHAP,declined,125,Certainty,All information
1790,152.93,0,3,LIME,approved,61,Medium confidence,No information
997,922.23,0,3,SHAP,approved,65,High confidence,Low information
1791,173.24,1,3,LIME,approved,54,Certainty,No information
1554,358.68,0,2,TreeInterpreter,approved,91,High confidence,High information
1789,162.19,0,3,TreeInterpreter,approved,48,Medium confidence,Low information
1792,153.92999999999998,0,2,SHAP,approved,172,Medium confidence,High information
1135,84.51,0,1,TreeInterpreter,approved,4,Certainty,High information
1793,872.16,0,2,LIME,declined,50,High confidence,High information
1794,366.15999999999997,0,2,LIME,approved,34,High confidence,High information
1795,98.64,0,3,LIME,approved,28,High confidence,Medium information
1796,215.0,0,2,LIME,approved,107,Medium confidence,High information
1797,64.16,0,2,LIME,approved,12,High confidence,High information
1285,160.64000000000001,0,3,TreeInterpreter,approved,46,High confidence,High information
1508,219.72,0,2,SHAP,declined,95,Medium confidence,High information
1798,126.44,0,3,SHAP,approved,23,High confidence,Low information
1562,310.31,1,3,TreeInterpreter,declined,110,High confidence,Medium information
1799,162.28,0,1,LIME,approved,5,Certainty,High information
1800,250.04,0,2,LIME,approved,76,High confidence,High information
1594,124.53,0,3,SHAP,approved,31,Medium confidence,Medium information
1801,267.11,0,1,TreeInterpreter,approved,24,High confidence,High information
1060,433.67,0,1,TreeInterpreter,approved,76,High confidence,High information
1802,96.17999999999999,1,2,TreeInterpreter,approved,33,High confidence,High information
1803,84.89999999999999,0,2,SHAP,declined,123,Medium confidence,High information
1660,101.28,0,2,TreeInterpreter,approved,103,Medium confidence,Medium information
1628,242.56,0,2,SHAP,approved,47,Certainty,High information
1804,168.17,0,3,LIME,approved,109,High confidence,No information
1039,90.45,0,3,TreeInterpreter,approved,65,High confidence,Medium information
1761,220.11,0,1,SHAP,approved,10,Certainty,High information
1805,111.57000000000001,0,1,SHAP,approved,14,High confidence,High information
1116,128.17,0,3,SHAP,approved,38,High confidence,Low information
1806,196.33,0,3,TreeInterpreter,approved,16,Certainty,Low information
1807,132.14000000000001,0,1,LIME,approved,21,Certainty,High information
1561,189.96,0,2,TreeInterpreter,declined,56,High confidence,High information
1758,128.17000000000002,0,3,SHAP,approved,76,High confidence,Low information
1808,141.75,0,2,LIME,approved,32,High confidence,High information
1372,203.42,0,2,SHAP,approved,23,Certainty,High information
1188,159.55,0,1,SHAP,approved,11,Certainty,High information
1809,156.22,0,3,LIME,approved,39,High confidence,Medium information
1810,105.67,0,2,LIME,approved,81,Medium confidence,High information
1811,135.12,0,3,LIME,approved,40,Certainty,High information
1187,30.519999999999996,0,3,SHAP,approved,17,High confidence,Low information
1612,134.64000000000001,0,3,SHAP,approved,30,High confidence,Medium information
1812,200.85999999999999,0,1,LIME,approved,4,Certainty,High information
1614,206.70000000000002,1,2,TreeInterpreter,approved,138,Medium confidence,High information
1197,81.14999999999999,0,1,TreeInterpreter,approved,10,Certainty,High information
1813,24.06,0,3,LIME,approved,49,High confidence,Medium information
1411,218.6,0,3,SHAP,approved,29,High confidence,High information
1395,99.27,0,2,TreeInterpreter,suspicious,53,Medium confidence,Medium information
1078,104.11,0,2,TreeInterpreter,declined,149,High confidence,High information
1712,109.01,0,1,SHAP,approved,23,High confidence,High information
1814,113.85000000000001,0,2,LIME,approved,56,High confidence,High information
1815,123.02,0,2,SHAP,approved,26,High confidence,High information
1277,126.59,0,1,SHAP,approved,32,High confidence,Medium information
1816,126.62,0,2,SHAP,approved,83,High confidence,High information
1259,272.41999999999996,0,2,TreeInterpreter,approved,36,High confidence,High information
1817,177.54,0,3,LIME,approved,12,Certainty,High information
1818,244.37,1,2,LIME,approved,88,Medium confidence,Medium information
1819,120.03,0,2,LIME,approved,45,High confidence,High information
1820,117.79,0,2,LIME,approved,27,Certainty,High information
1821,192.47,0,3,TreeInterpreter,approved,25,High confidence,Medium information
1608,33.6,0,2,SHAP,approved,194,Medium confidence,Medium information
1822,576.1,0,3,LIME,suspicious,24,Certainty,Low information
1823,1927.55,0,1,LIME,approved,6,Certainty,High information
1388,160.99,0,3,TreeInterpreter,approved,24,Certainty,Low information
1657,99.79,0,3,SHAP,declined,73,High confidence,Medium information
1824,1387.13,0,3,LIME,approved,73,High confidence,Medium information
1825,90.34,0,3,LIME,declined,73,High confidence,Medium information
1826,130.88,0,1,LIME,approved,18,Certainty,High information
1827,142.26999999999998,0,1,TreeInterpreter,approved,24,Certainty,High information
1220,147.48,0,1,TreeInterpreter,approved,7,Certainty,High information
1827,142.26999999999998,0,3,SHAP,approved,25,High confidence,High information
1609,157.05,0,2,SHAP,approved,32,High confidence,High information
1828,240.42,0,3,SHAP,approved,132,Certainty,Medium information
1829,174.0,0,2,TreeInterpreter,approved,25,High confidence,High information
1830,95.44000000000001,0,2,LIME,approved,21,High confidence,High information
1053,83.67999999999999,0,1,TreeInterpreter,approved,29,High confidence,High information
1831,155.33999999999997,0,1,LIME,approved,7,Certainty,High information
1350,131.25,0,3,SHAP,approved,47,Certainty,Low information
1832,207.33,1,1,SHAP,approved,6,Certainty,High information
1491,194.88,0,3,SHAP,approved,50,Medium confidence,Low information
1227,173.29,0,1,SHAP,approved,5,Certainty,High information
1833,131.91,0,3,LIME,approved,33,High confidence,Low information
1834,160.75,1,2,LIME,declined,86,High confidence,High information
1440,224.81,0,2,TreeInterpreter,declined,89,Medium confidence,High information
1835,439.78999999999996,0,2,SHAP,approved,23,High confidence,High information
1836,173.12,0,3,TreeInterpreter,approved,58,High confidence,Low information
1837,237.97,0,2,SHAP,approved,255,Low confidence,High information
1122,299.88,0,1,SHAP,approved,5,Certainty,High information
1838,200.22,1,3,LIME,approved,50,High confidence,Medium information
1839,111.23,0,1,TreeInterpreter,approved,3,Certainty,High information
1840,99.58,0,2,LIME,declined,65,Medium confidence,High information
1841,127.24,0,2,SHAP,approved,31,High confidence,High information
1842,155.62,1,3,LIME,approved,25,High confidence,Medium information
1843,200.3,0,1,SHAP,approved,38,Medium confidence,Medium information
1844,171.16,0,3,TreeInterpreter,approved,95,High confidence,Low information
1785,203.46,1,1,TreeInterpreter,approved,4,Certainty,High information
1845,177.20999999999998,1,3,LIME,approved,35,Medium confidence,Low information
1035,93.38,0,1,SHAP,approved,30,High confidence,High information
1086,82.42999999999999,0,3,SHAP,approved,28,Medium confidence,Low information
